_id,Anno,Periodo,Area_territoriale,Regione,Prov,Comune_ISTAT,Comune_cat,Sez,Comune_amm,Comune_descrizione,Fascia,Zona,LinkZona,Cod_Tip,Descr_Tipologia,Stato,Stato_prev,Compr_min,Compr_max,Sup_NL_compr,Loc_min,Loc_max,Sup_NL_loc
9853,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,18,Uffici strutturati,OTTIMO,P,3400,4800,L,"15,5",23,L
9854,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,8,Capannoni industriali,NORMALE,P,750,1050,L,"4,4","6,2",L
9855,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,7,Capannoni tipici,NORMALE,P,800,1100,L,5,"6,8",L
9856,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,10,Laboratori,NORMALE,P,1100,1500,L,"6,8","9,2",L
9857,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D01,MI00000308,20,Abitazioni civili,SCADENTE, ,1600,1800,L,5,6,L
9858,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D01,MI00000308,20,Abitazioni civili,OTTIMO, ,2600,3200,L,"8,5",11,L
9859,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D01,MI00000308,20,Abitazioni civili,NORMALE,P,1850,2450,L,6,8,L
9860,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D01,MI00000308,21,Abitazioni di tipo economico,OTTIMO, ,1900,2550,L,6,8,L
9861,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D01,MI00000308,21,Abitazioni di tipo economico,NORMALE,P,1700,1900,L,"4,5",6,L
9862,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D01,MI00000308,21,Abitazioni di tipo economico,SCADENTE, ,1400,1700,L,4,5,L
9863,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D01,MI00000308,13,Box,NORMALE,P,1450,2000,L,"5,5","7,5",L
9864,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D01,MI00000308,9,Magazzini,NORMALE,P,550,750,L,3,"4,2",L
9865,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D01,MI00000308,5,Negozi,NORMALE,P,1400,1850,L,"5,5","7,9",L
9866,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D01,MI00000308,6,Uffici,OTTIMO,P,1600,2150,L,"5,5","7,5",L
9867,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D01,MI00000308,18,Uffici strutturati,OTTIMO,P,2100,2850,L,11,"15,3",L
9868,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D01,MI00000308,8,Capannoni industriali,OTTIMO,P,800,950,L,"4,5","5,5",L
9869,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D01,MI00000308,7,Capannoni tipici,OTTIMO,P,850,1000,L,"4,5","5,5",L
9870,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D01,MI00000308,10,Laboratori,NORMALE,P,850,1100,L,5,"6,5",L
9871,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D02,MI00000309,20,Abitazioni civili,SCADENTE, ,1550,1800,L,5,6,L
9872,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D02,MI00000309,20,Abitazioni civili,OTTIMO, ,2600,3300,L,"8,5","10,5",L
9873,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D02,MI00000309,20,Abitazioni civili,NORMALE,P,1850,2250,L,6,7,L
9874,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D02,MI00000309,21,Abitazioni di tipo economico,OTTIMO, ,1700,2300,L,"5,5","7,5",L
9875,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D02,MI00000309,21,Abitazioni di tipo economico,NORMALE,P,1450,1900,L,"4,5",6,L
9876,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D02,MI00000309,21,Abitazioni di tipo economico,SCADENTE, ,1350,1600,L,"4,5",5,L
9877,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D02,MI00000309,13,Box,NORMALE,P,1250,1850,L,5,"7,5",L
9878,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D02,MI00000309,9,Magazzini,NORMALE,P,450,650,L,"2,6","3,8",L
9879,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D02,MI00000309,5,Negozi,NORMALE,P,1400,2000,L,6,9,L
9880,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D02,MI00000309,6,Uffici,OTTIMO,P,1650,2100,L,6,"7,1",L
9881,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D02,MI00000309,18,Uffici strutturati,OTTIMO,P,1950,2700,L,"10,5","14,5",L
9882,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D02,MI00000309,8,Capannoni industriali,OTTIMO,P,800,950,L,"4,5","5,5",L
9883,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D02,MI00000309,7,Capannoni tipici,OTTIMO,P,850,1000,L,"4,8","5,8",L
9884,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D02,MI00000309,10,Laboratori,NORMALE,P,850,1150,L,"4,6","6,4",L
9885,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D03,MI00000310,20,Abitazioni civili,SCADENTE, ,1400,1600,L,"5,5","6,5",L
9886,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D03,MI00000310,20,Abitazioni civili,OTTIMO, ,2350,3200,L,9,"12,5",L
9887,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D03,MI00000310,20,Abitazioni civili,NORMALE,P,1700,2000,L,"6,5",8,L
9888,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D03,MI00000310,21,Abitazioni di tipo economico,OTTIMO, ,1700,2400,L,"6,5","9,5",L
9889,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D03,MI00000310,21,Abitazioni di tipo economico,NORMALE,P,1400,1600,L,5,"6,5",L
9890,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D03,MI00000310,21,Abitazioni di tipo economico,SCADENTE, ,1200,1300,L,"4,5","5,5",L
9891,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D03,MI00000310,13,Box,NORMALE,P,1200,1500,L,"5,5","6,5",L
9892,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D03,MI00000310,9,Magazzini,NORMALE,P,450,600,L,"2,5","3,5",L
9893,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D03,MI00000310,5,Negozi,NORMALE,P,1300,1800,L,4,6,L
9894,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D03,MI00000310,6,Uffici,OTTIMO,P,1350,1800,L,"5,5","7,5",L
9895,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D03,MI00000310,18,Uffici strutturati,OTTIMO,P,1750,2200,L,"9,5",12,L
9896,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D03,MI00000310,8,Capannoni industriali,OTTIMO,P,800,950,L,"4,5","5,5",L
9897,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D03,MI00000310,7,Capannoni tipici,OTTIMO,P,850,1000,L,5,"5,8",L
9898,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D03,MI00000310,10,Laboratori,OTTIMO,P,800,1000,L,"4,5","5,8",L
9899,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,20,Abitazioni civili,NORMALE,P,1800,2300,L,6,7,L
9900,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,20,Abitazioni civili,SCADENTE, ,1450,1800,L,"4,5","5,5",L
9901,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,20,Abitazioni civili,OTTIMO, ,2550,3400,L,"7,6","10,2",L
9902,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,21,Abitazioni di tipo economico,SCADENTE, ,1150,1500,L,"3,5","4,5",L
9903,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,21,Abitazioni di tipo economico,OTTIMO, ,1800,2400,L,"5,5","7,5",L
9904,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,21,Abitazioni di tipo economico,NORMALE,P,1500,1800,L,"4,5",6,L
9905,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,13,Box,NORMALE,P,1250,1650,L,"5,5","7,5",L
9906,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,1,Ville e Villini,SCADENTE, ,1450,1850,L,"4,5",6,L
9907,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,1,Ville e Villini,NORMALE,P,1950,2450,L,6,"7,5",L
9908,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,1,Ville e Villini,OTTIMO, ,2550,3400,L,8,"10,5",L
9909,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,9,Magazzini,NORMALE,P,450,650,L,"2,6","3,8",L
9910,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,5,Negozi,NORMALE,P,1550,1950,L,"6,5","8,3",L
9911,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,6,Uffici,OTTIMO,P,1650,2050,L,"5,5","6,8",L
9912,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,18,Uffici strutturati,OTTIMO,P,1850,2450,L,10,"12,8",L
9913,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,8,Capannoni industriali,OTTIMO,P,800,950,L,"4,4","5,2",L
9914,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,7,Capannoni tipici,OTTIMO,P,850,1000,L,"4,7","5,5",L
9915,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D04,MI00000311,10,Laboratori,NORMALE,P,750,950,L,"4,4","5,6",L
9916,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D05,MI00000312,20,Abitazioni civili,SCADENTE, ,1700,1850,L,"5,5",6,L
9917,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D05,MI00000312,20,Abitazioni civili,OTTIMO, ,2600,3300,L,"8,5","10,5",L
9918,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D05,MI00000312,20,Abitazioni civili,NORMALE,P,1900,2450,L,"5,5","7,5",L
9919,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D05,MI00000312,21,Abitazioni di tipo economico,OTTIMO, ,2200,2700,L,"6,5","8,5",L
9920,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D05,MI00000312,21,Abitazioni di tipo economico,NORMALE,P,1550,2200,L,5,"6,5",L
9921,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D05,MI00000312,21,Abitazioni di tipo economico,SCADENTE, ,1400,1550,L,"4,5",5,L
9922,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D05,MI00000312,13,Box,NORMALE,P,1400,2000,L,5,7,L
9923,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D05,MI00000312,9,Magazzini,NORMALE,P,450,650,L,"2,5","3,7",L
9924,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D05,MI00000312,5,Negozi,NORMALE,P,1500,2200,L,"6,5","9,3",L
9925,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D05,MI00000312,6,Uffici,OTTIMO,P,1800,2200,L,"6,5","7,5",L
9926,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D05,MI00000312,18,Uffici strutturati,OTTIMO,P,2000,2500,L,"10,5","12,9",L
9927,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D05,MI00000312,8,Capannoni industriali,OTTIMO,P,800,1000,L,"4,6","5,8",L
9928,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D05,MI00000312,7,Capannoni tipici,OTTIMO,P,800,1050,L,"4,4","5,8",L
9929,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D05,MI00000312,10,Laboratori,NORMALE,P,850,1150,L,5,"6,8",L
9930,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D06,MI00000313,20,Abitazioni civili,SCADENTE, ,1650,1850,L,"5,5","6,5",L
9931,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D06,MI00000313,20,Abitazioni civili,OTTIMO, ,2500,3500,L,8,"11,5",L
9932,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D06,MI00000313,20,Abitazioni civili,NORMALE,P,2000,2400,L,6,"7,5",L
9933,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D06,MI00000313,21,Abitazioni di tipo economico,OTTIMO, ,2100,2600,L,6,8,L
9934,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D06,MI00000313,21,Abitazioni di tipo economico,NORMALE,P,1600,2100,L,"4,5",6,L
9935,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D06,MI00000313,21,Abitazioni di tipo economico,SCADENTE, ,1450,1600,L,4,"4,5",L
9936,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D06,MI00000313,13,Box,NORMALE,P,1350,1850,L,"4,5","6,5",L
9937,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D06,MI00000313,9,Magazzini,NORMALE,P,600,800,L,"3,2","4,4",L
9938,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D06,MI00000313,5,Negozi,NORMALE,P,1550,1950,L,8,"10,5",L
9939,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D06,MI00000313,6,Uffici,OTTIMO,P,1650,2050,L,8,10,L
9940,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D06,MI00000313,18,Uffici strutturati,OTTIMO,P,2250,3200,L,"11,5","16,5",L
9941,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D06,MI00000313,8,Capannoni industriali,OTTIMO,P,800,1000,L,"4,3","5,5",L
9942,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D06,MI00000313,7,Capannoni tipici,OTTIMO,P,800,1000,L,"4,4","5,4",L
9943,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D06,MI00000313,10,Laboratori,NORMALE,P,850,1150,L,"4,8","6,6",L
9944,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D07,MI00000314,20,Abitazioni civili,SCADENTE, ,1650,1950,L,"5,5","6,5",L
9945,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D07,MI00000314,20,Abitazioni civili,OTTIMO, ,2550,3400,L,8,"10,5",L
9946,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D07,MI00000314,20,Abitazioni civili,NORMALE,P,1950,2300,L,"6,5","7,5",L
9947,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D07,MI00000314,21,Abitazioni di tipo economico,OTTIMO, ,2100,2500,L,"5,5","7,5",L
9948,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D07,MI00000314,21,Abitazioni di tipo economico,NORMALE,P,1750,2100,L,5,6,L
9949,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D07,MI00000314,21,Abitazioni di tipo economico,SCADENTE, ,1350,1700,L,4,5,L
9950,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D07,MI00000314,13,Box,NORMALE,P,1600,2300,L,"5,5",8,L
9951,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D07,MI00000314,9,Magazzini,NORMALE,P,750,900,L,"4,4","5,4",L
9952,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D07,MI00000314,5,Negozi,NORMALE,P,1650,2450,L,"7,5",11,L
9953,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D07,MI00000314,6,Uffici,OTTIMO,P,1750,2350,L,"7,5","9,5",L
9954,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D07,MI00000314,18,Uffici strutturati,OTTIMO,P,2150,2800,L,11,14,L
9955,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D07,MI00000314,8,Capannoni industriali,OTTIMO,P,800,1050,L,"4,6","6,2",L
9956,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D07,MI00000314,7,Capannoni tipici,OTTIMO,P,800,1100,L,"4,2","5,8",L
9957,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D07,MI00000314,10,Laboratori,NORMALE,P,950,1250,L,"5,4","7,2",L
9958,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,20,Abitazioni civili,NORMALE,P,1900,2350,L,5,6,L
9959,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,20,Abitazioni civili,SCADENTE, ,1750,1900,L,"4,5",5,L
9960,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,20,Abitazioni civili,OTTIMO, ,2650,3600,L,7,"9,5",L
9961,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,21,Abitazioni di tipo economico,SCADENTE, ,1350,1600,L,"3,5",4,L
9962,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,21,Abitazioni di tipo economico,OTTIMO, ,2100,2700,L,5,7,L
9963,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,21,Abitazioni di tipo economico,NORMALE,P,1650,2100,L,4,"5,5",L
9964,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,13,Box,NORMALE,P,1450,2200,L,5,"7,5",L
9965,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,1,Ville e Villini,SCADENTE, ,1550,1850,L,5,6,L
9966,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,1,Ville e Villini,NORMALE,P,1850,2300,L,6,"7,5",L
9967,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,1,Ville e Villini,OTTIMO, ,2500,3500,L,8,"11,5",L
9968,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,9,Magazzini,NORMALE,P,550,750,L,"3,2","4,4",L
9969,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,5,Negozi,NORMALE,P,1650,2350,L,6,"8,5",L
9970,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,6,Uffici,OTTIMO,P,1750,2450,L,"6,5","9,5",L
9971,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,18,Uffici strutturati,OTTIMO,P,2250,3100,L,"11,5",16,L
9972,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,8,Capannoni industriali,OTTIMO,P,850,1100,L,5,"6,4",L
9973,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,7,Capannoni tipici,OTTIMO,P,850,1150,L,"4,8","6,4",L
9974,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D08,MI00000315,10,Laboratori,NORMALE,P,800,1150,L,"4,8","6,8",L
9975,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,20,Abitazioni civili,SCADENTE, ,1700,2000,L,"5,5","6,5",L
9976,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,20,Abitazioni civili,OTTIMO, ,2850,3500,L,9,"11,5",L
9977,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,20,Abitazioni civili,NORMALE,P,2100,2750,L,7,9,L
9978,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,21,Abitazioni di tipo economico,OTTIMO, ,2300,2900,L,7,"9,5",L
9979,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,21,Abitazioni di tipo economico,NORMALE,P,1700,2300,L,"5,5","7,5",L
9980,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,21,Abitazioni di tipo economico,SCADENTE, ,1400,1600,L,"4,5",5,L
9981,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,13,Box,NORMALE,P,1800,2600,L,"6,5","9,5",L
9982,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,9,Magazzini,NORMALE,P,600,850,L,"3,5",5,L
9983,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,5,Negozi,NORMALE,P,1800,2600,L,"8,5","12,5",L
9984,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,6,Uffici,OTTIMO,P,2000,2600,L,"8,5",11,L
9985,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,18,Uffici strutturati,OTTIMO,P,2200,3200,L,"11,5","16,5",L
9986,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,8,Capannoni industriali,OTTIMO,P,900,1000,L,"5,2","5,8",L
9987,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,7,Capannoni tipici,OTTIMO,P,900,1050,L,"5,2",6,L
9988,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D09,MI00000316,10,Laboratori,NORMALE,P,900,1250,L,5,"7,5",L
9989,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,20,Abitazioni civili,NORMALE,P,2150,2550,L,7,"8,5",L
9990,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,20,Abitazioni civili,SCADENTE, ,1600,2000,L,6,"6,5",L
9991,2010,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,20,Abitazioni civili,OTTIMO, ,2650,3700,L,"8,5","11,5",L
